1,0.0
0.999,0.001
0.998,0.0
0.997,0.001
0.996,0.0
0.995,0.001
0.994,0.001
0.993,0.001
0.992,0.001
0.991,0.001
0.99,0.001
0.989,0.001
0.988,0.001
0.987,0.001
0.986,0.001
0.985,0.001
0.984,0.001
0.983,0.001
0.982,0.001
0.981,0.001
0.98,0.002
0.979,0.002
0.978,0.003
0.977,0.003
0.976,0.003
0.975,0.002
0.974,0.002
0.973,0.002
0.972,0.023
0.971,0.024
0.97,0.024
0.969,0.024
0.968,0.025
0.967,0.025
0.966,0.025
0.965,0.025
0.964,0.025
0.963,0.024
0.962,0.058
0.961,0.058
0.96,0.057
0.959,0.058
0.958,0.058
0.957,0.058
0.956,0.058
0.955,0.058
0.954,0.058
0.953,0.091
0.952,0.091
0.951,0.092
0.95,0.092
0.949,0.092
0.948,0.091
0.947,0.091
0.946,0.091
0.945,0.091
0.944,0.091
0.943,0.092
0.942,0.114
0.941,0.114
0.94,0.115
0.939,0.114
0.938,0.114
0.9369999999999999,0.115
0.9359999999999999,0.114
0.9349999999999999,0.114
0.9339999999999999,0.137
0.9329999999999999,0.137
0.9319999999999999,0.137
0.9309999999999999,0.136
0.9299999999999999,0.137
0.9289999999999999,0.137
0.9279999999999999,0.137
0.9269999999999999,0.157
0.9259999999999999,0.158
0.9249999999999999,0.158
0.9239999999999999,0.158
0.9229999999999999,0.158
0.9219999999999999,0.157
0.9209999999999999,0.157
0.9199999999999999,0.158
0.9189999999999999,0.177
0.9179999999999999,0.17500000000000002
0.9169999999999999,0.17500000000000002
0.9159999999999999,0.17500000000000002
0.9149999999999999,0.177
0.9139999999999999,0.17500000000000002
0.9129999999999999,0.17500000000000002
0.9119999999999999,0.177
0.9109999999999999,0.177
0.9099999999999999,0.177
0.9089999999999999,0.2
0.9079999999999999,0.2
0.9069999999999999,0.2
0.9059999999999999,0.2
0.9049999999999999,0.2
0.9039999999999999,0.2
0.9029999999999999,0.2
0.9019999999999999,0.224
0.9009999999999999,0.224
0.8999999999999999,0.225
0.8989999999999999,0.224
0.8979999999999999,0.225
0.8969999999999999,0.225
0.8959999999999999,0.224
0.8949999999999999,0.24
0.8939999999999999,0.24
0.8929999999999999,0.24
0.8919999999999999,0.24
0.8909999999999999,0.24
0.8899999999999999,0.241
0.8889999999999999,0.241
0.8879999999999999,0.251
0.8869999999999999,0.251
0.8859999999999999,0.251
0.8849999999999999,0.251
0.8839999999999999,0.251
0.8829999999999999,0.251
0.8819999999999999,0.252
0.8809999999999999,0.274
0.8799999999999999,0.274
0.8789999999999999,0.273
0.8779999999999999,0.274
0.8769999999999999,0.274
0.8759999999999999,0.274
0.8749999999999999,0.274
0.8739999999999999,0.274
0.8729999999999999,0.274
0.8719999999999999,0.274
0.8709999999999999,0.274
0.8699999999999999,0.3
0.8689999999999999,0.3
0.8679999999999999,0.3
0.8669999999999999,0.3
0.8659999999999999,0.3
0.8649999999999999,0.3
0.8639999999999999,0.299
0.8629999999999999,0.3
0.8619999999999999,0.3
0.8609999999999999,0.3
0.8599999999999999,0.313
0.8589999999999999,0.315
0.8579999999999999,0.315
0.8569999999999999,0.315
0.8559999999999999,0.315
0.8549999999999999,0.315
0.8539999999999999,0.315
0.8529999999999999,0.33
0.8519999999999999,0.33
0.8509999999999999,0.332
0.8499999999999999,0.332
0.8489999999999999,0.33
0.8479999999999999,0.332
0.8469999999999999,0.33
0.8459999999999999,0.33
0.8449999999999999,0.34500000000000003
0.8439999999999999,0.34500000000000003
0.8429999999999999,0.34500000000000003
0.8419999999999999,0.34500000000000003
0.8409999999999999,0.34600000000000003
0.8399999999999999,0.34600000000000003
0.8389999999999999,0.34600000000000003
0.8379999999999999,0.34600000000000003
0.8369999999999999,0.34600000000000003
